lat,long,diameter
406,2243,7.653039857325812
404,871,8.136857890256438
404,2899,8.593479713983122
407,3447,12.6156626101008
407,1317,9.23618154310838
408,2699,9.706684619910241
410,2249,4.787307364817192
420,1083,10.155412503859614
423,2667,12.412170838050638
421,966,9.440697438826296
424,3663,14.798554040663838
434,1376,32.625576767294035
425,1125,12.412170838050638
423,3173,10.940041919714261
428,547,16.23454913941803
437,1506,28.96661630188228
426,2940,9.23618154310838
433,999,9.706684619910241
434,1208,10.092530088080641
437,3526,12.205286835384658
434,647,6.770275002573076
444,1724,13.540550005146152
443,667,16.46815177937675
443,2452,12.716187407449045
439,2665,4.222008245644752
443,705,4.652426491681278
445,886,9.440697438826296
444,3451,7.046725639945928
451,2397,17.186959427966244
450,3776,17.112717355495807
447,1753,5.753627391751592
451,1430,11.055812783082736
450,1994,10.092530088080641
461,3218,28.07374713484229
454,3059,7.978845608028654
454,2062,4.370193722368317
469,2510,31.755404570407364
457,3498,7.653039857325812
462,127,10.645107772184812
491,534,48.0058702240741
461,980,7.225151993843567
472,195,13.398760233979036
470,777,21.290215544369623
463,1702,8.884866446580956
462,2860,5.046265044040321
463,191,4.068428945128219
474,170,15.67594437773643
464,1793,5.753627391751592
490,2083,52.97376668310739
467,76,4.370193722368317
470,3510,6.579524642479541
473,213,8.740387444736633
473,1976,8.812923024107548
474,2176,9.507891862878783
474,2467,7.225151993843567
473,3494,5.170882945826411
488,2219,25.65667251667837
481,955,8.214724333230155
485,1139,17.297725082009
482,1515,9.507891862878783
484,667,14.406180819073164
489,1928,17.186959427966244
486,1897,9.440697438826296
495,773,25.70625067405882
495,2389,19.314740138231286
491,1769,12.6156626101008
488,1483,4.370193722368317
491,3467,7.399277020331919
493,2880,13.159049284959082
495,433,15.553633450087505
494,151,4.068428945128219
502,314,22.903595622322865
497,634,9.772050238058398
512,3723,38.13187066074199
499,3273,4.787307364817192
504,1363,15.138795132120961
500,694,4.370193722368317
502,2594,6.282549314314218
501,3266,4.787307364817192
506,3216,13.58748446131949
510,920,12.360774464742066
509,2520,12.815923738491737
508,2803,10.881694613449236
510,2370,11.451797811161432
506,1671,4.370193722368317
524,971,31.39247374172695
514,3634,10.998079684646791
512,166,5.753627391751592
511,2501,5.292567428401227
524,798,23.85661494212072
521,2698,23.31680264534386
514,3455,7.735777827895049
517,856,8.368283871884005
521,1287,17.26088217525478
519,3313,9.166995688475081
521,41,7.136496464611085
523,1171,6.770275002573076
522,3167,5.641895835477563
528,921,14.538148590038452
528,2986,11.340070282773887
527,1105,8.95623198216277
528,2198,8.667244841319219
535,2474,19.347672370394786
540,3518,18.159544104586082
540,227,15.389040103942165
539,1041,10.02925341359355
540,2771,12.205286835384658
544,3463,15.716503163191918
538,1303,6.955796338302048
545,1640,18.77997214831907
538,2077,4.068428945128219
546,3486,8.51907589177983
552,866,28.812361638146328
541,3325,6.770275002573076
543,1914,10.02925341359355
552,2280,19.706294962377495
550,3259,14.093451279891855
549,272,11.340070282773887
554,1709,26.558891313141824
547,3337,4.222008245644752
555,2663,19.511499785403828
552,1413,9.166995688475081
554,3416,11.340070282773887
555,3075,10.764051215546116
557,3291,14.798554040663838
557,139,11.283791670955125
557,822,10.940041919714261
557,2051,11.227230955528665
560,605,11.396070970426017
560,902,9.772050238058398
561,3330,7.569397566060481
563,3134,9.373021315815206
564,999,11.227230955528665
576,1583,30.943111311580196
570,610,4.787307364817192
581,2185,25.079480359432697
577,3408,15.756957549709801
584,212,25.70625067405882
586,419,21.909160375631842
588,2618,28.18690255978371
585,2046,12.815923738491737
590,1269,18.36868202552426
591,320,6.282549314314218
592,338,7.225151993843567
592,2910,7.399277020331919
600,1027,17.625846048215095
597,131,9.373021315815206
626,1491,59.69755008133684
601,648,10.524820207108489
604,2392,8.291859587312052
603,3821,6.955796338302048
610,1550,17.112717355495807
606,2221,9.0270333367641
611,1307,10.585134856802455
629,1651,37.50906153094682
617,3279,13.351162356249091
616,1250,7.569397566060481
615,2142,6.579524642479541
618,3508,12.205286835384658
616,1279,7.046725639945928
623,3253,18.36868202552426
618,1434,9.901487006738307
620,1272,5.753627391751592
638,269,43.54140193092842
632,1159,36.52882482208332
619,2262,7.046725639945928
622,2466,6.4820448144285745
626,1856,12.914889870235298
632,2002,18.609705966725112
627,1924,5.292567428401227
630,163,7.978845608028654
637,1950,17.55346033766304
634,2886,11.283791670955125
638,3556,21.996159369293583
642,1016,17.66192765414112
653,2965,37.7459276023076
649,2537,18.982275710779543
638,2394,6.4820448144285745
639,3300,5.863230142835039
650,3345,15.222667215103916
649,2615,10.280023453913834
670,3313,44.12236693447059
650,2431,10.217907939900583
654,2705,16.88803298257901
648,3250,4.787307364817192
659,2098,19.83509564693766
655,2277,4.222008245644752
657,688,7.653039857325812
661,943,13.207339536360731
667,765,21.468877828012552
665,2249,14.317526556719258
667,2669,18.089294154193436
665,2992,9.09728368293446
669,1715,13.446189622059965
669,3293,15.012108426804138
668,3236,10.585134856802455
668,1161,9.507891862878783
681,1668,36.59846992787254
669,3362,10.217907939900583
669,320,10.403141895720198
672,1541,9.0270333367641
676,897,15.471555655790098
673,2353,8.214724333230155
674,2367,10.280023453913834
674,2214,10.341765891652821
676,1405,4.918490759365935
677,2030,9.507891862878783
678,1189,13.727325035155395
678,1248,10.524820207108489
675,2967,4.068428945128219
684,2489,23.12489154112443
680,2996,9.166995688475081
682,3133,8.368283871884005
692,193,18.0540666735282
691,1306,21.14017691983778
686,2828,7.312732791431452
689,1959,12.047792665040703
691,2555,13.207339536360731
690,51,7.48482063701911
715,3699,45.95981293168669
701,1165,29.661566469288122
698,859,16.698486766680407
695,1205,7.046725639945928
699,356,6.579524642479541
698,698,6.180387232371033
699,3728,6.6755811781245455
706,2123,15.430353037616328
704,2889,7.978845608028654
703,1974,5.170882945826411
709,3570,14.406180819073164
707,3288,9.901487006738307
735,2463,43.847368365160705
713,105,12.964089628857149
714,338,10.998079684646791
715,3439,7.046725639945928
733,829,37.762789755305185
722,321,9.09728368293446
720,900,4.068428945128219
725,2268,8.95623198216277
726,3203,9.23618154310838
727,855,8.884866446580956
731,3626,11.994835078277376
731,2293,12.716187407449045
737,1226,18.29923496393627
729,2516,4.918490759365935
744,1258,30.29860907292697
735,2021,8.740387444736633
735,3439,10.585134856802455
741,75,16.622063085174787
741,3370,16.03728119216293
761,1581,56.12481299456411
749,2560,24.35835848013133
738,417,7.569397566060481
754,1107,34.63223427878316
739,1475,8.51907589177983
746,1195,9.83698151873187
746,2163,7.569397566060481
747,2829,11.11324596323283
750,2517,10.155412503859614
752,502,8.058239062071396
756,1383,16.88803298257901
765,1661,26.196872229566885
759,1975,18.159544104586082
755,3003,8.444016491289505
756,265,8.667244841319219
765,1431,21.200319792199185
757,283,5.170882945826411
769,2878,22.792141940852034
768,3110,17.66192765414112
767,1511,10.823032759612019
772,1775,24.977737626138797
784,324,29.554057719513263
770,1847,12.463355264843006
765,2547,6.383076486422923
774,2098,15.389040103942165
773,239,10.217907939900583
776,3502,15.594510349620345
781,3085,24.35835848013133
776,3005,9.166995688475081
776,122,5.4115163798060095
781,395,6.955796338302048
781,1459,6.4820448144285745
794,2825,29.2726871606753
788,213,5.753627391751592
793,1367,8.740387444736633
804,1524,33.5870545989873
807,2281,37.2706901372387
792,3411,9.574614729634384
791,3578,6.955796338302048
794,3338,10.940041919714261
800,580,13.58748446131949
810,1051,37.116642997494345
796,2198,5.4115163798060095
801,2404,12.412170838050638
799,1971,8.884866446580956
806,2977,20.590987552733093
803,175,12.865501965161373
806,3754,13.58748446131949
817,1762,28.096414677602564
809,200,8.214724333230155
809,432,9.574614729634384
810,295,8.667244841319219
808,973,5.170882945826411
811,475,7.312732791431452
822,2053,25.780439141949365
815,280,9.0270333367641
815,2172,6.383076486422923
822,1160,21.996159369293583
817,3370,11.055812783082736
821,213,10.464157913908982
832,1260,32.85889733292062
821,3274,7.653039857325812
834,1208,29.010538413996088
828,467,16.312788383647018
831,1467,19.015783725757565
825,2269,6.383076486422923
826,2437,5.753627391751592
828,347,4.068428945128219
837,3333,25.028660691489268
834,679,11.170383851240114
843,1342,30.277590264241923
841,905,11.396070970426017
841,1666,13.351162356249091
866,626,47.4724551101082
845,1997,7.225151993843567
849,3428,14.093451279891855
856,208,15.957691216057308
853,3414,9.0270333367641
859,1590,16.85029431422316
859,2461,12.463355264843006
861,2033,5.170882945826411
870,3341,24.514670406003766
864,3513,10.764051215546116
867,3572,15.180789096653193
866,2652,10.585134856802455
864,2886,7.978845608028654
866,2296,7.653039857325812
868,1066,8.812923024107548
873,226,12.716187407449045
876,1019,8.812923024107548
877,521,6.955796338302048
880,1424,9.440697438826296
881,2126,9.640875829802336
884,344,12.815923738491737
884,2175,13.351162356249091
884,2552,10.881694613449236
882,3161,4.787307364817192
895,359,21.880083839428522
890,2476,5.753627391751592
897,713,8.058239062071396
899,2873,9.09728368293446
902,1497,13.159049284959082
899,339,4.918490759365935
905,1023,13.303394180365686
906,2576,7.136496464611085
906,2354,6.579524642479541
908,811,6.6755811781245455
915,1514,20.342144725641095
913,3034,17.297725082009
912,145,11.340070282773887
909,764,7.817640190446719
912,1368,7.046725639945928
916,820,8.214724333230155
929,1707,25.180812005932435
920,527,7.312732791431452
927,1075,25.928179257714298
922,1911,12.463355264843006
920,2143,9.83698151873187
919,3182,4.652426491681278
922,1871,5.753627391751592
929,1018,15.67594437773643
930,1986,17.841241161527712
927,141,7.225151993843567
928,1273,9.965574970333758
929,2291,9.304852983362556
929,3810,9.166995688475081
929,844,5.970821321441846
936,3022,11.227230955528665
944,3336,25.68147355921802
939,985,10.881694613449236
940,622,10.704744696916627
940,1680,5.170882945826411
941,2549,5.292567428401227
942,403,5.641895835477563
943,531,8.136857890256438
943,1599,8.444016491289505
945,3656,9.965574970333758
950,963,14.361922094451577
950,1800,14.450303987687134
949,150,11.994835078277376
947,2310,6.579524642479541
949,1668,6.770275002573076
951,1813,9.373021315815206
952,332,10.217907939900583
951,3126,7.48482063701911
954,2335,9.706684619910241
957,2546,4.652426491681278
969,2023,20.775663783985824
967,2643,8.444016491289505
969,2960,10.704744696916627
974,1655,13.773623058786647
979,3297,25.028660691489268
975,3408,14.406180819073164
973,2938,7.312732791431452
975,3559,10.155412503859614
977,325,10.155412503859614
978,2613,7.978845608028654
975,3592,4.51351666838205
1004,3537,56.54294382882796
984,915,11.617374563210365
981,1670,6.282549314314218
981,1687,4.51351666838205
984,1973,6.076507779746499
991,351,20.026743534373637
986,2981,10.881694613449236
986,200,6.383076486422923
990,2519,8.368283871884005
1008,1679,34.906879612929465
996,2964,8.593479713983122
1000,3742,14.841510746523857
999,103,7.735777827895049
1004,372,7.136496464611085
1007,537,7.817640190446719
1012,803,18.19456736586892
1013,3675,19.182445840623714
1017,1852,21.938198374294355
1014,2951,15.553633450087505
1010,3586,4.51351666838205
1011,1648,5.170882945826411
1017,3733,12.153015559492998
1016,2543,5.046265044040321
1023,690,10.524820207108489
1028,383,18.77997214831907
1022,1035,5.753627391751592
1025,3246,11.227230955528665
1025,3591,8.95623198216277
1030,1162,15.389040103942165
1030,543,11.396070970426017
1037,3272,23.42576026046658
1031,3396,10.280023453913834
1030,3021,7.312732791431452
1037,2862,16.50676414605009
1035,1672,11.283791670955125
1036,3609,10.524820207108489
1036,2944,10.280023453913834
1038,2688,15.26443044094783
1037,196,7.898654169668588
1043,2781,20.310825007719227
1040,447,9.373021315815206
1041,1597,7.312732791431452
1046,316,15.797308339337176
1050,3334,24.488687706168772
1044,2358,7.978845608028654
1057,3197,31.433006326383836
1048,2523,5.863230142835039
1049,3356,8.51907589177983
1064,2670,29.683021493047715
1050,2512,8.291859587312052
1052,2884,10.403141895720198
1060,3555,11.780624362746345
1064,238,28.92262748940701
1056,2207,11.11324596323283
1055,3010,8.058239062071396
1056,3059,5.4115163798060095
1057,3670,7.48482063701911
1061,1931,11.396070970426017
1063,167,13.58748446131949
1071,1000,17.769732893161912
1067,2556,9.965574970333758
1071,427,17.14987856615383
1073,2086,20.216574731145414
1069,673,8.368283871884005
1071,2903,11.283791670955125
1069,2951,8.058239062071396
1072,3146,12.964089628857149
1074,3590,15.389040103942165
1077,1936,18.5411616971131
1078,1966,20.342144725641095
1070,399,4.787307364817192
1073,3508,6.180387232371033
1079,1224,13.680870333281758
1075,3320,7.046725639945928
1090,832,27.081100010292303
1081,214,6.955796338302048
1081,3679,7.898654169668588
1081,2829,5.170882945826411
1085,334,10.02925341359355
1086,2271,13.680870333281758
1096,3050,27.846056861676377
1089,1829,9.83698151873187
1089,2947,6.955796338302048
1091,1160,12.309163489997376
1098,864,16.812470934731934
1093,2060,12.514330345744634
1096,2094,16.39065416446578
1097,450,10.585134856802455
1095,2574,6.6755811781245455
1097,1463,10.940041919714261
1097,2411,8.291859587312052
1097,2518,9.0270333367641
1099,765,6.955796338302048
1118,2284,44.90892382211466
1101,2721,11.617374563210365
1101,2935,8.593479713983122
1102,1741,9.23618154310838
1112,2034,28.209479177387816
1101,2386,7.136496464611085
1114,1247,26.534910368014152
1108,3597,10.823032759612019
1113,387,19.149229459268767
1106,2681,5.527906391541368
1107,1218,5.046265044040321
1129,249,38.64595691627193
1145,2137,54.96723969471763
1112,990,4.652426491681278
1115,2167,13.63425735166143
1113,2367,6.579524642479541
1115,3069,6.863662517577698
1116,120,8.214724333230155
1116,2415,8.291859587312052
1122,2519,9.23618154310838
1118,1931,10.403141895720198
1119,480,4.51351666838205
1121,460,6.6755811781245455
1122,3470,9.373021315815206
1125,69,11.11324596323283
1125,612,6.383076486422923
1131,1396,14.494292838262302
1128,3523,7.312732791431452
1131,3186,9.0270333367641
1138,1972,17.22396045987371
1134,2351,5.527906391541368
1136,2743,8.740387444736633
1140,923,7.569397566060481
1141,967,8.51907589177983
1155,1474,33.83256346653194
1146,486,9.965574970333758
1148,3574,6.955796338302048
1151,1726,11.055812783082736
1152,2959,15.222667215103916
1164,2318,35.43182455235505
1152,3447,10.341765891652821
1153,1187,9.574614729634384
1155,94,9.166995688475081
1154,2457,4.370193722368317
1159,626,16.273715780512877
1157,1111,10.341765891652821
1159,120,13.303394180365686
1158,789,10.881694613449236
1155,3429,5.4115163798060095
1156,972,5.527906391541368
1160,2358,8.136857890256438
1168,2184,21.646065519224038
1166,3261,12.514330345744634
1170,894,4.918490759365935
1170,901,4.370193722368317
1171,2760,4.787307364817192
1176,2377,10.217907939900583
1196,1020,45.93210125420091
1178,2344,11.834540545406394
1180,559,8.291859587312052
1180,1840,4.068428945128219
1189,1910,17.44431859350499
1192,190,21.675455981530703
1194,2089,7.399277020331919
1202,391,11.055812783082736
1199,1303,6.6755811781245455
1206,743,12.565098628628435
1214,876,28.590554169515052
1204,1163,7.569397566060481
1207,1633,9.772050238058398
1226,2275,45.402365829615405
1208,3169,7.898654169668588
1209,3443,9.507891862878783
1210,46,8.667244841319219
1223,1300,34.318312587888485
1210,2528,6.383076486422923
1215,2580,8.136857890256438
1221,302,14.96964127403822
1217,2873,9.706684619910241
1219,3083,9.440697438826296
1224,496,8.444016491289505
1223,1347,12.6156626101008
1225,2685,17.55346033766304
1227,366,7.399277020331919
1229,70,10.645107772184812
1229,85,8.214724333230155
1228,1260,5.046265044040321
1230,1110,5.753627391751592
1232,2400,9.166995688475081
1234,408,7.817640190446719
1234,3679,7.046725639945928
1247,2530,33.49214891450948
1235,3536,4.068428945128219
1237,3064,7.046725639945928
1239,977,5.641895835477563
1240,1543,6.955796338302048
1245,2709,12.100518486599809
1250,3036,15.012108426804138
1251,3218,14.538148590038452
1253,3344,12.047792665040703
1255,3319,5.4115163798060095
1257,295,7.312732791431452
1258,3715,9.965574970333758
1267,2346,24.35835848013133
1258,2730,7.48482063701911
1261,895,9.965574970333758
1263,1190,13.911592676604096
1264,1410,11.451797811161432
1262,2559,7.312732791431452
1267,852,15.222667215103916
1266,1744,13.773623058786647
1277,938,25.977239243415305
1267,1661,5.863230142835039
1270,3202,10.764051215546116
1274,2256,14.093451279891855
1271,2381,9.23618154310838
1275,764,15.09668435477122
1275,95,6.955796338302048
1276,2757,11.11324596323283
1274,303,4.222008245644752
1276,168,5.970821321441846
1283,1567,18.575465448360347
1290,3663,29.098183744847088
1282,1432,6.863662517577698
1286,873,13.727325035155395
1286,2822,5.753627391751592
1288,3345,4.918490759365935
1292,655,10.940041919714261
1297,842,21.909160375631842
1292,2982,12.412170838050638
1298,1528,20.310825007719227
1293,3276,4.652426491681278
1293,3352,5.4115163798060095
1294,3614,5.753627391751592
1299,1450,14.093451279891855
1299,2411,8.593479713983122
1317,561,44.40999949104669
1310,3614,26.148224328293928
1301,508,11.283791670955125
1299,690,4.222008245644752
1304,3103,15.054455784347004
1306,118,12.463355264843006
1314,1681,24.201036973199617
1308,3215,6.6755811781245455
1314,1516,14.581872443920643
1311,3022,9.304852983362556
1325,2295,31.209425687160593
1317,286,10.645107772184812
1314,900,5.753627391751592
1316,2195,9.23618154310838
1319,2443,13.255453865237978
1324,3353,18.948708441878455
1320,725,11.780624362746345
1322,522,11.283791670955125
1322,2156,11.11324596323283
1322,3277,9.83698151873187
1330,3787,24.849973424463737
1325,3215,13.81976597885342
1327,191,5.527906391541368
1325,3580,5.4115163798060095
1332,129,9.0270333367641
1331,1359,4.787307364817192
1336,1003,5.170882945826411
1338,2979,6.955796338302048
1340,682,10.645107772184812
1348,2955,14.755472278097805
1347,229,7.399277020331919
1351,1231,16.07692842495848
1349,2022,8.667244841319219
1352,301,12.565098628628435
1350,3231,9.507891862878783
1353,1943,11.726460285670077
1352,1187,5.641895835477563
1352,3383,6.955796338302048
1357,3496,16.85029431422316
1356,3110,16.85029431422316
1364,2070,28.299605538565682
1359,1560,14.494292838262302
1359,1758,11.834540545406394
1360,2465,6.6755811781245455
1372,2411,27.45465007031079
1379,3198,39.25073055536097
1362,2631,7.312732791431452
1366,3690,15.594510349620345
1374,2990,17.66192765414112
1371,3384,5.641895835477563
1373,305,5.863230142835039
1372,1835,6.076507779746499
1376,1449,7.48482063701911
1379,1983,12.047792665040703
1378,57,9.373021315815206
1387,115,18.881394877652593
1389,754,19.738573927438622
1384,3268,10.464157913908982
1395,265,12.514330345744634
1396,237,16.46815177937675
1410,1879,42.35557246138747
1392,3174,7.653039857325812
1391,3789,6.383076486422923
1398,2283,15.054455784347004
1397,2326,10.092530088080641
1398,2929,14.183506197980657
1401,1790,11.888212206450685
1400,781,8.740387444736633
1403,2079,10.155412503859614
1404,647,9.166995688475081
1406,872,12.964089628857149
1406,148,10.464157913908982
1405,1679,9.901487006738307
1405,2781,4.652426491681278
1414,290,17.58969042850512
1416,337,17.03815178355966
1413,2657,9.507891862878783
1421,3049,20.7449985808745
1421,692,18.01877032173579
1418,955,11.227230955528665
1419,2531,10.403141895720198
1421,319,12.6156626101008
1421,2622,9.440697438826296
1431,936,25.38226171238474
1427,184,15.877702285203682
1426,1135,10.704744696916627
1432,435,18.91508160359296
1432,2718,20.185060176161283
1432,2922,8.291859587312052
1432,1522,11.780624362746345
1432,1098,8.51907589177983
1449,3403,39.42873931692001
1443,357,26.63070457981699
1434,3348,10.092530088080641
1434,3007,7.653039857325812
1436,2829,7.48482063701911
1439,3696,16.23454913941803
1440,1558,15.716503163191918
1437,3367,5.753627391751592
1441,1166,5.970821321441846
1445,993,11.055812783082736
1444,2429,7.817640190446719
1446,2643,8.740387444736633
1452,3522,21.792621462004423
1451,2085,13.013103375051497
1453,1039,9.507891862878783
1453,1816,11.11324596323283
1453,2387,9.23618154310838
1456,1361,9.901487006738307
1460,1838,15.635280380893438
1465,504,12.716187407449045
1463,1235,8.593479713983122
1463,2472,6.863662517577698
1481,3667,40.90277205498429
1470,2637,12.205286835384658
1469,2947,9.772050238058398
1466,770,4.068428945128219
1481,1378,25.532305945691693
1469,1926,5.170882945826411
1467,3824,4.652426491681278
1475,856,10.645107772184812
1490,2046,37.32189788770486
1476,3074,10.704744696916627
1476,1725,5.292567428401227
1481,50,11.617374563210365
1479,2416,7.046725639945928
1485,1525,16.96325844612841
1480,2392,7.735777827895049
1486,3458,16.545286401814263
1491,1702,25.977239243415305
1485,3572,6.579524642479541
1486,355,5.4115163798060095
1490,424,13.493452297211721
1490,1346,10.940041919714261
1486,1658,4.222008245644752
1492,631,16.273715780512877
1489,2588,9.706684619910241
1490,2908,7.046725639945928
1503,3606,30.77808020788433
1493,822,10.280023453913834
1495,334,7.653039857325812
1499,1477,13.957279475043833
1494,1746,6.383076486422923
1500,2014,18.0540666735282
1506,2433,11.617374563210365
1498,2820,4.918490759365935
1505,3016,18.01877032173579
1514,3741,16.11647812414279
1511,3770,6.383076486422923
1517,2784,5.170882945826411
1519,346,6.955796338302048
1521,2637,9.166995688475081
1518,3081,5.641895835477563
1519,2761,4.222008245644752
1526,1454,17.44431859350499
1526,274,9.166995688475081
